FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
45,South Carolina,2020,11,"4,070,487   ","2,361,097   ",58.0   ,"2,241,588   ",55.1   ,"119,509   ",5.1   
46,South Dakota,2020,11,"676,738   ","466,415   ",68.9   ,"451,938   ",66.8   ,"14,477   ",3.1   
47,Tennessee,2020,11,"5,466,034   ","3,324,647   ",60.8   ,"3,128,513   ",57.2   ,"196,134   ",5.9   
48,Texas,2020,11,"22,273,980   ","14,116,639   ",63.4   ,"13,134,468   ",59.0   ,"982,171   ",7.0   
49,Utah,2020,11,"2,440,229   ","1,664,110   ",68.2   ,"1,601,128   ",65.6   ,"62,982   ",3.8   
50,Vermont,2020,11,"536,112   ","330,924   ",61.7   ,"317,021   ",59.1   ,"13,903   ",4.2   
51,Virginia,2020,11,"6,764,143   ","4,303,410   ",63.6   ,"4,074,447   ",60.2   ,"228,963   ",5.3   
53,Washington,2020,11,"6,126,949   ","3,851,200   ",62.9   ,"3,584,338   ",58.5   ,"266,862   ",6.9   
54,West Virginia,2020,11,"1,441,383   ","772,124   ",53.6   ,"721,045   ",50.0   ,"51,079   ",6.6   
55,Wisconsin,2020,11,"4,698,494   ","3,114,064   ",66.3   ,"2,959,623   ",63.0   ,"154,441   ",5.0   
56,Wyoming,2020,11,"451,502   ","292,321   ",64.7   ,"276,287   ",61.2   ,"16,034   ",5.5   
01,Alabama,2020,12,"3,964,202   ","2,257,916   ",57.0   ,"2,156,403   ",54.4   ,"101,513   ",4.5   
02,Alaska,2020,12,"544,479   ","346,296   ",63.6   ,"321,753   ",59.1   ,"24,543   ",7.1   
04,Arizona,2020,12,"5,706,381   ","3,508,888   ",61.5   ,"3,279,114   ",57.5   ,"229,774   ",6.5   
05,Arkansas,2020,12,"2,345,729   ","1,329,230   ",56.7   ,"1,262,592   ",53.8   ,"66,638   ",5.0   
06,California,2020,12,"31,109,222   ","18,707,388   ",60.1   ,"17,023,645   ",54.7   ,"1,683,743   ",9.0   
037,Los Angeles County,2020,12,"8,010,609   ","4,904,945   ",61.2   ,"4,364,631   ",54.5   ,"540,314   ",11.0   
08,Colorado,2020,12,"4,604,389   ","3,103,640   ",67.4   ,"2,905,711   ",63.1   ,"197,929   ",6.4   
09,Connecticut,2020,12,"2,911,225   ","1,819,771   ",62.5   ,"1,684,200   ",57.9   ,"135,571   ",7.4   
10,Delaware,2020,12,"799,046   ","489,830   ",61.3   ,"462,360   ",57.9   ,"27,470   ",5.6   
11,District of Columbia,2020,12,"546,230   ","377,139   ",69.0   ,"347,900   ",63.7   ,"29,239   ",7.8   
12,Florida,2020,12,"17,595,466   ","10,092,467   ",57.4   ,"9,463,508   ",53.8   ,"628,959   ",6.2   
13,Georgia,2020,12,"8,324,207   ","5,177,787   ",62.2   ,"4,911,818   ",59.0   ,"265,969   ",5.1   
15,Hawaii,2020,12,"1,125,801   ","665,803   ",59.1   ,"597,876   ",53.1   ,"67,927   ",10.2   
16,Idaho,2020,12,"1,441,881   ","914,166   ",63.4   ,"875,590   ",60.7   ,"38,576   ",4.2   
17,Illinois,2020,12,"10,089,378   ","6,287,051   ",62.3   ,"5,807,529   ",57.6   ,"479,522   ",7.6   
18,Indiana,2020,12,"5,297,594   ","3,352,059   ",63.3   ,"3,184,497   ",60.1   ,"167,562   ",5.0   
19,Iowa,2020,12,"2,497,606   ","1,654,872   ",66.3   ,"1,585,106   ",63.5   ,"69,766   ",4.2   
20,Kansas,2020,12,"2,250,193   ","1,506,105   ",66.9   ,"1,439,746   ",64.0   ,"66,359   ",4.4   
21,Kentucky,2020,12,"3,521,458   ","2,001,059   ",56.8   ,"1,906,458   ",54.1   ,"94,601   ",4.7   
22,Louisiana,2020,12,"3,573,345   ","2,053,751   ",57.5   ,"1,902,481   ",53.2   ,"151,270   ",7.4   
23,Maine,2020,12,"1,133,057   ","676,110   ",59.7   ,"647,601   ",57.2   ,"28,509   ",4.2   
24,Maryland,2020,12,"4,867,148   ","3,182,892   ",65.4   ,"2,971,601   ",61.1   ,"211,291   ",6.6   
25,Massachusetts,2020,12,"5,727,741   ","3,741,382   ",65.3   ,"3,464,922   ",60.5   ,"276,460   ",7.4   
26,Michigan,2020,12,"8,050,197   ","4,718,476   ",58.6   ,"4,390,823   ",54.5   ,"327,653   ",6.9   
27,Minnesota,2020,12,"4,485,235   ","3,086,270   ",68.8   ,"2,937,276   ",65.5   ,"148,994   ",4.8   
28,Mississippi,2020,12,"2,277,299   ","1,258,110   ",55.2   ,"1,175,885   ",51.6   ,"82,225   ",6.5   
29,Missouri,2020,12,"4,835,626   ","3,034,882   ",62.8   ,"2,883,451   ",59.6   ,"151,431   ",5.0   
30,Montana,2020,12,"871,874   ","543,566   ",62.3   ,"520,895   ",59.7   ,"22,671   ",4.2   
31,Nebraska,2020,12,"1,504,244   ","1,039,419   ",69.1   ,"1,008,589   ",67.0   ,"30,830   ",3.0   
32,Nevada,2020,12,"2,476,712   ","1,508,616   ",60.9   ,"1,363,371   ",55.0   ,"145,245   ",9.6   
33,New Hampshire,2020,12,"1,142,698   ","756,815   ",66.2   ,"721,844   ",63.2   ,"34,971   ",4.6   
34,New Jersey,2020,12,"7,384,388   ","4,616,267   ",62.5   ,"4,279,403   ",58.0   ,"336,864   ",7.3   
35,New Mexico,2020,12,"1,667,983   ","934,977   ",56.1   ,"856,189   ",51.3   ,"78,788   ",8.4   
36,New York,2020,12,"16,125,378   ","9,513,387   ",59.0   ,"8,682,308   ",53.8   ,"831,079   ",8.7   
51000,New York city,2020,12,"6,976,779   ","4,074,007   ",58.4   ,"3,560,502   ",51.0   ,"513,505   ",12.6   
37,North Carolina,2020,12,"8,245,314   ","4,865,981   ",59.0   ,"4,581,569   ",55.6   ,"284,412   ",5.8   
38,North Dakota,2020,12,"594,299   ","407,910   ",68.6   ,"390,105   ",65.6   ,"17,805   ",4.4   
39,Ohio,2020,12,"9,312,182   ","5,731,408   ",61.5   ,"5,369,561   ",57.7   ,"361,847   ",6.3   
40,Oklahoma,2020,12,"3,039,133   ","1,856,855   ",61.1   ,"1,760,434   ",57.9   ,"96,421   ",5.2   
41,Oregon,2020,12,"3,444,489   ","2,137,370   ",62.1   ,"1,997,815   ",58.0   ,"139,555   ",6.5   
42,Pennsylvania,2020,12,"10,456,814   ","6,492,960   ",62.1   ,"6,000,956   ",57.4   ,"492,004   ",7.6   
44,Rhode Island,2020,12,"896,734   ","570,803   ",63.7   ,"531,015   ",59.2   ,"39,788   ",7.0   
45,South Carolina,2020,12,"4,075,252   ","2,360,982   ",57.9   ,"2,245,612   ",55.1   ,"115,370   ",4.9   
46,South Dakota,2020,12,"677,340   ","466,744   ",68.9   ,"452,639   ",66.8   ,"14,105   ",3.0   
47,Tennessee,2020,12,"5,469,574   ","3,324,856   ",60.8   ,"3,138,133   ",57.4   ,"186,723   ",5.6   
48,Texas,2020,12,"22,301,072   ","14,146,644   ",63.4   ,"13,167,936   ",59.0   ,"978,708   ",6.9   
49,Utah,2020,12,"2,445,075   ","1,666,498   ",68.2   ,"1,606,240   ",65.7   ,"60,258   ",3.6   
50,Vermont,2020,12,"536,476   ","331,368   ",61.8   ,"317,197   ",59.1   ,"14,171   ",4.3   
51,Virginia,2020,12,"6,766,182   ","4,298,543   ",63.5   ,"4,082,306   ",60.3   ,"216,237   ",5.0   
53,Washington,2020,12,"6,129,086   ","3,853,271   ",62.9   ,"3,593,814   ",58.6   ,"259,457   ",6.7   
54,West Virginia,2020,12,"1,440,970   ","772,058   ",53.6   ,"722,482   ",50.1   ,"49,576   ",6.4   
55,Wisconsin,2020,12,"4,698,540   ","3,115,844   ",66.3   ,"2,964,936   ",63.1   ,"150,908   ",4.8   
56,Wyoming,2020,12,"451,762   ","291,741   ",64.6   ,"275,919   ",61.1   ,"15,822   ",5.4   
01,Alabama,2021,01,"3,964,977   ","2,249,195   ",56.7   ,"2,156,212   ",54.4   ,"92,983   ",4.1   
02,Alaska,2021,01,"544,572   ","346,833   ",63.7   ,"322,609   ",59.2   ,"24,224   ",7.0   
04,Arizona,2021,01,"5,712,932   ","3,510,889   ",61.5   ,"3,287,784   ",57.5   ,"223,105   ",6.4   
05,Arkansas,2021,01,"2,346,456   ","1,327,921   ",56.6   ,"1,263,309   ",53.8   ,"64,612   ",4.9   
06,California,2021,01,"31,088,153   ","18,702,773   ",60.2   ,"17,073,243   ",54.9   ,"1,629,530   ",8.7   
037,Los Angeles County,2021,01,"8,001,490   ","4,916,851   ",61.4   ,"4,384,864   ",54.8   ,"531,987   ",10.8   
08,Colorado,2021,01,"4,606,769   ","3,108,290   ",67.5   ,"2,912,688   ",63.2   ,"195,602   ",6.3   
09,Connecticut,2021,01,"2,913,093   ","1,811,732   ",62.2   ,"1,680,900   ",57.7   ,"130,832   ",7.2   
10,Delaware,2021,01,"799,954   ","491,102   ",61.4   ,"462,945   ",57.9   ,"28,157   ",5.7   
11,District of Columbia,2021,01,"546,037   ","374,624   ",68.6   ,"347,262   ",63.6   ,"27,362   ",7.3   
12,Florida,2021,01,"17,611,748   ","10,093,672   ",57.3   ,"9,510,260   ",54.0   ,"583,412   ",5.8   
13,Georgia,2021,01,"8,329,545   ","5,165,250   ",62.0   ,"4,914,313   ",59.0   ,"250,937   ",4.9   
15,Hawaii,2021,01,"1,125,779   ","670,316   ",59.5   ,"606,710   ",53.9   ,"63,606   ",9.5   
16,Idaho,2021,01,"1,445,564   ","915,947   ",63.4   ,"877,984   ",60.7   ,"37,963   ",4.1   
17,Illinois,2021,01,"10,082,908   ","6,278,470   ",62.3   ,"5,825,214   ",57.8   ,"453,256   ",7.2   
18,Indiana,2021,01,"5,298,601   ","3,341,868   ",63.1   ,"3,185,933   ",60.1   ,"155,935   ",4.7   
19,Iowa,2021,01,"2,497,797   ","1,657,470   ",66.4   ,"1,588,156   ",63.6   ,"69,314   ",4.2   
20,Kansas,2021,01,"2,250,138   ","1,502,056   ",66.8   ,"1,441,139   ",64.0   ,"60,917   ",4.1   
21,Kentucky,2021,01,"3,520,857   ","2,001,263   ",56.8   ,"1,908,313   ",54.2   ,"92,950   ",4.6   
22,Louisiana,2021,01,"3,571,381   ","2,050,813   ",57.4   ,"1,907,341   ",53.4   ,"143,472   ",7.0   
23,Maine,2021,01,"1,133,988   ","680,211   ",60.0   ,"649,993   ",57.3   ,"30,218   ",4.4   
24,Maryland,2021,01,"4,867,163   ","3,170,421   ",65.1   ,"2,969,016   ",61.0   ,"201,405   ",6.4   
25,Massachusetts,2021,01,"5,728,685   ","3,723,290   ",65.0   ,"3,471,835   ",60.6   ,"251,455   ",6.8   
26,Michigan,2021,01,"8,047,163   ","4,756,298   ",59.1   ,"4,453,065   ",55.3   ,"303,233   ",6.4   
27,Minnesota,2021,01,"4,485,429   ","3,062,082   ",68.3   ,"2,925,390   ",65.2   ,"136,692   ",4.5   
28,Mississippi,2021,01,"2,276,640   ","1,257,351   ",55.2   ,"1,176,391   ",51.7   ,"80,960   ",6.4   
29,Missouri,2021,01,"4,836,368   ","3,031,486   ",62.7   ,"2,884,165   ",59.6   ,"147,321   ",4.9   
30,Montana,2021,01,"873,129   ","543,044   ",62.2   ,"521,453   ",59.7   ,"21,591   ",4.0   
31,Nebraska,2021,01,"1,504,213   ","1,038,745   ",69.1   ,"1,008,342   ",67.0   ,"30,403   ",2.9   
32,Nevada,2021,01,"2,479,118   ","1,504,694   ",60.7   ,"1,370,581   ",55.3   ,"134,113   ",8.9   
33,New Hampshire,2021,01,"1,143,145   ","754,616   ",66.0   ,"722,131   ",63.2   ,"32,485   ",4.3   
34,New Jersey,2021,01,"7,384,119   ","4,629,449   ",62.7   ,"4,290,143   ",58.1   ,"339,306   ",7.3   
35,New Mexico,2021,01,"1,668,206   ","933,627   ",56.0   ,"856,745   ",51.4   ,"76,882   ",8.2   
36,New York,2021,01,"16,107,355   ","9,514,659   ",59.1   ,"8,701,124   ",54.0   ,"813,535   ",8.6   
51000,New York city,2021,01,"6,959,083   ","4,077,807   ",58.6   ,"3,577,206   ",51.4   ,"500,601   ",12.3   
37,North Carolina,2021,01,"8,253,769   ","4,865,594   ",58.9   ,"4,589,382   ",55.6   ,"276,212   ",5.7   
38,North Dakota,2021,01,"594,173   ","407,115   ",68.5   ,"390,358   ",65.7   ,"16,757   ",4.1   
39,Ohio,2021,01,"9,308,294   ","5,720,805   ",61.5   ,"5,370,247   ",57.7   ,"350,558   ",6.1   
40,Oklahoma,2021,01,"3,040,606   ","1,855,859   ",61.0   ,"1,762,527   ",58.0   ,"93,332   ",5.0   
41,Oregon,2021,01,"3,445,206   ","2,136,525   ",62.0   ,"2,001,011   ",58.1   ,"135,514   ",6.3   
42,Pennsylvania,2021,01,"10,457,259   ","6,476,418   ",61.9   ,"6,001,597   ",57.4   ,"474,821   ",7.3   
44,Rhode Island,2021,01,"896,720   ","570,406   ",63.6   ,"532,888   ",59.4   ,"37,518   ",6.6   
45,South Carolina,2021,01,"4,079,536   ","2,357,396   ",57.8   ,"2,248,346   ",55.1   ,"109,050   ",4.6   
46,South Dakota,2021,01,"677,853   ","466,647   ",68.8   ,"453,250   ",66.9   ,"13,397   ",2.9   
47,Tennessee,2021,01,"5,472,107   ","3,316,648   ",60.6   ,"3,138,917   ",57.4   ,"177,731   ",5.4   
48,Texas,2021,01,"22,325,198   ","14,150,873   ",63.4   ,"13,196,156   ",59.1   ,"954,717   ",6.7   
49,Utah,2021,01,"2,449,426   ","1,667,242   ",68.1   ,"1,610,592   ",65.8   ,"56,650   ",3.4   
50,Vermont,2021,01,"536,732   ","331,922   ",61.8   ,"317,402   ",59.1   ,"14,520   ",4.4   
51,Virginia,2021,01,"6,767,360   ","4,293,194   ",63.4   ,"4,087,386   ",60.4   ,"205,808   ",4.8   
53,Washington,2021,01,"6,130,212   ","3,850,327   ",62.8   ,"3,602,924   ",58.8   ,"247,403   ",6.4   
54,West Virginia,2021,01,"1,440,195   ","771,044   ",53.5   ,"723,484   ",50.2   ,"47,560   ",6.2   
55,Wisconsin,2021,01,"4,697,594   ","3,111,338   ",66.2   ,"2,968,104   ",63.2   ,"143,234   ",4.6   
56,Wyoming,2021,01,"451,860   ","291,074   ",64.4   ,"275,532   ",61.0   ,"15,542   ",5.3   
01,Alabama,2021,02,"3,965,490   ","2,244,575   ",56.6   ,"2,157,012   ",54.4   ,"87,563   ",3.9   
02,Alaska,2021,02,"544,413   ","347,691   ",63.9   ,"323,370   ",59.4   ,"24,321   ",7.0   
04,Arizona,2021,02,"5,718,987   ","3,516,077   ",61.5   ,"3,297,125   ",57.7   ,"218,952   ",6.2   
05,Arkansas,2021,02,"2,347,022   ","1,328,014   ",56.6   ,"1,264,499   ",53.9   ,"63,515   ",4.8   
06,California,2021,02,"31,062,850   ","18,740,375   ",60.3   ,"17,133,589   ",55.2   ,"1,606,786   ",8.6   
037,Los Angeles County,2021,02,"7,991,660   ","4,937,160   ",61.8   ,"4,408,456   ",55.2   ,"528,704   ",10.7   
08,Colorado,2021,02,"4,608,763   ","3,117,773   ",67.6   ,"2,920,686   ",63.4   ,"197,087   ",6.3   
09,Connecticut,2021,02,"2,914,822   ","1,808,970   ",62.1   ,"1,678,732   ",57.6   ,"130,238   ",7.2   
10,Delaware,2021,02,"800,751   ","492,448   ",61.5   ,"463,620   ",57.9   ,"28,828   ",5.9   
11,District of Columbia,2021,02,"545,734   ","373,273   ",68.4   ,"346,980   ",63.6   ,"26,293   ",7.0   
12,Florida,2021,02,"17,626,167   ","10,116,143   ",57.4   ,"9,557,951   ",54.2   ,"558,192   ",5.5   
13,Georgia,2021,02,"8,333,699   ","5,158,656   ",61.9   ,"4,918,846   ",59.0   ,"239,810   ",4.6   
15,Hawaii,2021,02,"1,125,270   ","675,293   ",60.0   ,"613,552   ",54.5   ,"61,741   ",9.1   
16,Idaho,2021,02,"1,449,170   ","918,192   ",63.4   ,"880,423   ",60.8   ,"37,769   ",4.1   
17,Illinois,2021,02,"10,075,652   ","6,284,695   ",62.4   ,"5,843,044   ",58.0   ,"441,651   ",7.0   
18,Indiana,2021,02,"5,299,590   ","3,337,521   ",63.0   ,"3,186,718   ",60.1   ,"150,803   ",4.5   
19,Iowa,2021,02,"2,497,988   ","1,661,081   ",66.5   ,"1,590,521   ",63.7   ,"70,560   ",4.2   
20,Kansas,2021,02,"2,249,846   ","1,500,180   ",66.7   ,"1,442,468   ",64.1   ,"57,712   ",3.8   
21,Kentucky,2021,02,"3,520,019   ","2,003,350   ",56.9   ,"1,911,268   ",54.3   ,"92,082   ",4.6   
22,Louisiana,2021,02,"3,569,076   ","2,050,606   ",57.5   ,"1,911,813   ",53.6   ,"138,793   ",6.8   
23,Maine,2021,02,"1,134,951   ","684,620   ",60.3   ,"652,014   ",57.4   ,"32,606   ",4.8   
24,Maryland,2021,02,"4,866,669   ","3,163,334   ",65.0   ,"2,967,833   ",61.0   ,"195,501   ",6.2   
25,Massachusetts,2021,02,"5,729,493   ","3,718,173   ",64.9   ,"3,480,428   ",60.7   ,"237,745   ",6.4   
26,Michigan,2021,02,"8,043,927   ","4,743,894   ",59.0   ,"4,448,738   ",55.3   ,"295,156   ",6.2   
27,Minnesota,2021,02,"4,485,611   ","3,047,205   ",67.9   ,"2,917,539   ",65.0   ,"129,666   ",4.3   
28,Mississippi,2021,02,"2,275,735   ","1,256,982   ",55.2   ,"1,177,241   ",51.7   ,"79,741   ",6.3   
29,Missouri,2021,02,"4,836,796   ","3,031,954   ",62.7   ,"2,885,574   ",59.7   ,"146,380   ",4.8   
30,Montana,2021,02,"874,367   ","543,423   ",62.2   ,"522,336   ",59.7   ,"21,087   ",3.9   
31,Nebraska,2021,02,"1,504,225   ","1,039,081   ",69.1   ,"1,008,616   ",67.1   ,"30,465   ",2.9   
32,Nevada,2021,02,"2,481,253   ","1,503,860   ",60.6   ,"1,376,654   ",55.5   ,"127,206   ",8.5   
33,New Hampshire,2021,02,"1,143,582   ","753,698   ",65.9   ,"722,417   ",63.2   ,"31,281   ",4.2   
34,New Jersey,2021,02,"7,383,334   ","4,638,396   ",62.8   ,"4,298,598   ",58.2   ,"339,798   ",7.3   
35,New Mexico,2021,02,"1,668,214   ","934,500   ",56.0   ,"857,975   ",51.4   ,"76,525   ",8.2   
36,New York,2021,02,"16,088,113   ","9,517,909   ",59.2   ,"8,720,907   ",54.2   ,"797,002   ",8.4   
51000,New York city,2021,02,"6,940,687   ","4,081,273   ",58.8   ,"3,593,789   ",51.8   ,"487,484   ",11.9   
37,North Carolina,2021,02,"8,260,932   ","4,866,819   ",58.9   ,"4,595,077   ",55.6   ,"271,742   ",5.6   
38,North Dakota,2021,02,"594,043   ","406,880   ",68.5   ,"390,911   ",65.8   ,"15,969   ",3.9   
39,Ohio,2021,02,"9,304,189   ","5,718,002   ",61.5   ,"5,370,322   ",57.7   ,"347,680   ",6.1   
40,Oklahoma,2021,02,"3,041,852   ","1,856,200   ",61.0   ,"1,765,096   ",58.0   ,"91,104   ",4.9   
41,Oregon,2021,02,"3,445,895   ","2,138,770   ",62.1   ,"2,005,161   ",58.2   ,"133,609   ",6.2   
42,Pennsylvania,2021,02,"10,457,533   ","6,460,642   ",61.8   ,"6,003,911   ",57.4   ,"456,731   ",7.1   
44,Rhode Island,2021,02,"896,703   ","571,282   ",63.7   ,"534,615   ",59.6   ,"36,667   ",6.4   
45,South Carolina,2021,02,"4,083,145   ","2,356,167   ",57.7   ,"2,251,647   ",55.1   ,"104,520   ",4.4   
46,South Dakota,2021,02,"678,330   ","467,073   ",68.9   ,"453,922   ",66.9   ,"13,151   ",2.8   
47,Tennessee,2021,02,"5,474,289   ","3,310,082   ",60.5   ,"3,136,552   ",57.3   ,"173,530   ",5.2   
48,Texas,2021,02,"22,346,611   ","14,168,325   ",63.4   ,"13,230,940   ",59.2   ,"937,385   ",6.6   
49,Utah,2021,02,"2,453,785   ","1,669,515   ",68.0   ,"1,615,147   ",65.8   ,"54,368   ",3.3   
50,Vermont,2021,02,"536,988   ","332,845   ",62.0   ,"318,005   ",59.2   ,"14,840   ",4.5   
51,Virginia,2021,02,"6,767,554   ","4,293,346   ",63.4   ,"4,093,263   ",60.5   ,"200,083   ",4.7   
53,Washington,2021,02,"6,130,912   ","3,853,046   ",62.8   ,"3,614,849   ",59.0   ,"238,197   ",6.2   
54,West Virginia,2021,02,"1,439,466   ","771,050   ",53.6   ,"724,610   ",50.3   ,"46,440   ",6.0   
55,Wisconsin,2021,02,"4,696,653   ","3,111,012   ",66.2   ,"2,971,696   ",63.3   ,"139,316   ",4.5   
56,Wyoming,2021,02,"452,049   ","290,669   ",64.3   ,"275,316   ",60.9   ,"15,353   ",5.3   
01,Alabama,2021,03,"3,967,117   ","2,242,382   ",56.5   ,"2,158,489   ",54.4   ,"83,893   ",3.7   
02,Alaska,2021,03,"544,482   ","348,693   ",64.0   ,"324,143   ",59.5   ,"24,550   ",7.0   
04,Arizona,2021,03,"5,726,507   ","3,520,905   ",61.5   ,"3,308,449   ",57.8   ,"212,456   ",6.0   
05,Arkansas,2021,03,"2,348,291   ","1,329,254   ",56.6   ,"1,267,029   ",54.0   ,"62,225   ",4.7   
06,California,2021,03,"31,043,984   ","18,809,337   ",60.6   ,"17,215,261   ",55.5   ,"1,594,076   ",8.5   
037,Los Angeles County,2021,03,"7,982,131   ","4,964,849   ",62.2   ,"4,439,636   ",55.6   ,"525,213   ",10.6   
08,Colorado,2021,03,"4,611,985   ","3,125,104   ",67.8   ,"2,931,228   ",63.6   ,"193,876   ",6.2   
09,Connecticut,2021,03,"2,917,316   ","1,807,630   ",62.0   ,"1,677,999   ",57.5   ,"129,631   ",7.2   
10,Delaware,2021,03,"801,811   ","493,920   ",61.6   ,"464,611   ",57.9   ,"29,309   ",5.9   
11,District of Columbia,2021,03,"545,664   ","373,631   ",68.5   ,"347,555   ",63.7   ,"26,076   ",7.0   
12,Florida,2021,03,"17,644,928   ","10,157,355   ",57.6   ,"9,613,382   ",54.5   ,"543,973   ",5.4   
13,Georgia,2021,03,"8,340,203   ","5,158,481   ",61.9   ,"4,927,679   ",59.1   ,"230,802   ",4.5   
15,Hawaii,2021,03,"1,125,004   ","676,136   ",60.1   ,"619,098   ",55.0   ,"57,038   ",8.4   
16,Idaho,2021,03,"1,453,178   ","920,205   ",63.3   ,"883,250   ",60.8   ,"36,955   ",4.0   
17,Illinois,2021,03,"10,071,078   ","6,296,014   ",62.5   ,"5,864,986   ",58.2   ,"431,028   ",6.8   
18,Indiana,2021,03,"5,302,061   ","3,336,132   ",62.9   ,"3,189,806   ",60.2   ,"146,326   ",4.4   
19,Iowa,2021,03,"2,498,914   ","1,666,354   ",66.7   ,"1,594,478   ",63.8   ,"71,876   ",4.3   
20,Kansas,2021,03,"2,250,282   ","1,499,970   ",66.7   ,"1,444,171   ",64.2   ,"55,799   ",3.7   
21,Kentucky,2021,03,"3,520,326   ","2,007,079   ",57.0   ,"1,915,426   ",54.4   ,"91,653   ",4.6   
22,Louisiana,2021,03,"3,567,776   ","2,052,658   ",57.5   ,"1,917,668   ",53.7   ,"134,990   ",6.6   
23,Maine,2021,03,"1,136,208   ","688,020   ",60.6   ,"653,797   ",57.5   ,"34,223   ",5.0   
24,Maryland,2021,03,"4,867,430   ","3,163,496   ",65.0   ,"2,971,667   ",61.1   ,"191,829   ",6.1   
25,Massachusetts,2021,03,"5,731,855   ","3,718,778   ",64.9   ,"3,492,482   ",60.9   ,"226,296   ",6.1   
26,Michigan,2021,03,"8,042,974   ","4,739,220   ",58.9   ,"4,448,478   ",55.3   ,"290,742   ",6.1   
27,Minnesota,2021,03,"4,487,061   ","3,039,983   ",67.7   ,"2,915,425   ",65.0   ,"124,558   ",4.1   
28,Mississippi,2021,03,"2,275,487   ","1,257,653   ",55.3   ,"1,179,325   ",51.8   ,"78,328   ",6.2   
29,Missouri,2021,03,"4,838,711   ","3,033,836   ",62.7   ,"2,888,997   ",59.7   ,"144,839   ",4.8   
30,Montana,2021,03,"875,874   ","544,304   ",62.1   ,"523,745   ",59.8   ,"20,559   ",3.8   
31,Nebraska,2021,03,"1,504,582   ","1,039,843   ",69.1   ,"1,009,553   ",67.1   ,"30,290   ",2.9   
32,Nevada,2021,03,"2,483,930   ","1,502,757   ",60.5   ,"1,382,857   ",55.7   ,"119,900   ",8.0   
33,New Hampshire,2021,03,"1,144,352   ","753,353   ",65.8   ,"723,022   ",63.2   ,"30,331   ",4.0   
34,New Jersey,2021,03,"7,384,361   ","4,646,101   ",62.9   ,"4,309,563   ",58.4   ,"336,538   ",7.2   
35,New Mexico,2021,03,"1,668,538   ","935,263   ",56.1   ,"860,757   ",51.6   ,"74,506   ",8.0   
36,New York,2021,03,"16,072,820   ","9,522,634   ",59.2   ,"8,749,166   ",54.4   ,"773,468   ",8.1   
51000,New York city,2021,03,"6,922,578   ","4,084,022   ",59.0   ,"3,614,580   ",52.2   ,"469,442   ",11.5   
37,North Carolina,2021,03,"8,270,635   ","4,870,499   ",58.9   ,"4,603,503   ",55.7   ,"266,996   ",5.5   
38,North Dakota,2021,03,"594,074   ","407,033   ",68.5   ,"391,873   ",66.0   ,"15,160   ",3.7   
39,Ohio,2021,03,"9,302,833   ","5,719,431   ",61.5   ,"5,376,073   ",57.8   ,"343,358   ",6.0   
40,Oklahoma,2021,03,"3,043,913   ","1,857,933   ",61.0   ,"1,768,922   ",58.1   ,"89,011   ",4.8   
41,Oregon,2021,03,"3,447,458   ","2,142,687   ",62.2   ,"2,011,212   ",58.3   ,"131,475   ",6.1   
42,Pennsylvania,2021,03,"10,460,686   ","6,449,029   ",61.7   ,"6,011,059   ",57.5   ,"437,970   ",6.8   
44,Rhode Island,2021,03,"896,931   ","572,176   ",63.8   ,"536,234   ",59.8   ,"35,942   ",6.3   
45,South Carolina,2021,03,"4,088,012   ","2,357,913   ",57.7   ,"2,256,609   ",55.2   ,"101,304   ",4.3   
46,South Dakota,2021,03,"678,997   ","467,753   ",68.9   ,"454,720   ",67.0   ,"13,033   ",2.8   
47,Tennessee,2021,03,"5,478,125   ","3,306,719   ",60.4   ,"3,136,783   ",57.3   ,"169,936   ",5.1   
48,Texas,2021,03,"22,373,052   ","14,195,701   ",63.4   ,"13,281,553   ",59.4   ,"914,148   ",6.4   
49,Utah,2021,03,"2,458,749   ","1,672,505   ",68.0   ,"1,620,444   ",65.9   ,"52,061   ",3.1   
50,Vermont,2021,03,"537,388   ","333,844   ",62.1   ,"319,067   ",59.4   ,"14,777   ",4.4   
